"id","text"
"11164656","With no other Rus coming to their aid, it was up to the people of Moscow to drive away their attackers and beat out the flames."
"11164658","The Muscovites stomped out the last of the fires."
"11164677","Tribute sent to %1PLAYER_NAME%"
"11164684","DELETE"
"11164698","Veteran Zhuge Nu"
"11164699","Elite Zhuge Nu"
"11164700","Bitey Infantry"
"11164701","Intimidating siege gun excellent against buildings or any stubborn targets.\r\n+ High damage\r\n- Must be set up to fire"
"11164705","Siege, Gunpowder"
"11164706","Highly mobile ranged cavalry effective against slower melee units.\r\n+ High mobility\r\n- Weak vs ranged units"
"11164707","Gathers Wood, Food, and Gold. Builds and repairs buildings and can repair siege engines and naval units.\r\n- Weak in combat\r\n- Unable to gather Stone (build an Ovoo to gather Stone)"
"11164708","Heavy Melee Infantry"
"11164722","Dagger"
"11164723","Spear"
"11164724","Lance"
"11164725","Sword"
"11164728","Mace"
"11164731","Ram"
"11164732","Fire Lance"
"11164733","Hand Ax"
"11164734","Bow"
"11164735","Cannon"
"11164736","Crossbow"
"11164737","Cannon"
"11164738","Handcannon"
"11164739","Bow"
"11164741","Hot Oil"
"11164742","Springald"
"11164743","Trebuchet"
"11164745","Ribauldequin"
"11164746","Mangonel"
"11164747","Torch"
"11164748","Longbow"
"11164749","Zweihander"
"11164750","Mace"
"11164751","Ax"
"11164752","Bludgeon"
"11164753","Tusks"
"11164780","Khanate"
"11164781","Field a singular mighty Khan to provide powerful bonuses to all nearby military units with Signal Arrows. Early cavalry are excellent raiders and all units gain bonus resources by igniting enemy buildings."
"11164782","Veteran Khan"
"11164783","Elite Khan"
"11164784","Mobile wall, acts as a wall that friendly units can shoot through"
"11164788","Defensive Byrig"
"11164789","Keep what’s yours with the Vanguard Man-at-Arms heavy infantry in the Dark Age (I). Villagers fight with bows rather than farm implements and Town Centers fire twice as many arrows as normal at nearby enemies."
"11164790","Mangudai"
"11164791","Veteran Mangudai"
"11164792","Elite Mangudai"
"11164826","Nice Try, Spy"
"11164827","Kill an enemy Scout or Khan in the Dark Age (I)."
"11164828","English Villagers can attack at range with longbows, and the English Town Center has increased defensive capabilities to stop enemy scouting in its tracks."
"11164829","English Mastery"
"11164830","After the invasion of William the Conqueror, England would never be the same. It entered an era of accelerated progress, seeing the formation of modern-style governance, the construction of enduring castles, and the battlefield domination of its key weapon for centuries to come: the longbow."
"11164831","Assize of Arms"
"11164832","The Council Hall Landmark produces Longbowmen. The Archery Range is not required."
"11164833","Defeat a single Easy A.I. opponent in a Custom or Skirmish match. Go to the Single Player screen to create a Skirmish match."
"11164834","The King's Palace acts as a Town Center, giving the English another option for Villager production."
"11164835","Farms placed directly around a Mill receive a bonus to harvest rate."
"11164836","The English Scout's Setup Camp ability creates a campfire that improves the line of sight for nearby units. "
"11164837","Defeat a single Intermediate A.I. opponent in a Custom or Skirmish match. Go to the Single Player screen to create a Skirmish match."
"11164838","The English are able to produce units from Keeps."
"11164839","The Network of Castles bonus provides a defensive advantage to the English. Enemies that approach your defensive buildings will trigger an alarm, causing your nearby units to fire faster while the alarm is active."
"11164840","Research Arrow Volley in the Archery Range. Fully upgraded Longbowmen are strong, but still require protection from melee attackers."
"11164841","Defeat a single Hard A.I. opponent in a Custom or Skirmish match. Go to the Single Player screen to create a Skirmish match."
"11164842","Research the Enclosures upgrade on the Mill to gather Gold from Farm Enclosures."
"11164843","The Wynguard Palace produces multiple units simultaneously."
"11164844","Research Shattering Projectiles in the Siege Workshop. Trebuchets are susceptible to melee units – keep them guarded."
"11164845","Defeat a single Hardest A.I. opponent in a Custom or Skirmish match. Go to the Single Player screen to create a Skirmish match."
"11164846","Produce 30 Longbowmen from the Council Hall in the Feudal Age (II)."
"11164847","Test of Strength I"
"11164848","Win a game as the English."
"11164849","Rally the People"
"11164850","Build the King's Palace and produce 10 Villagers from it in the Castle Age (III)."
"11164851","Swift Harvest"
"11164852","Reach the Castle Age (III) with 16 Farms influenced by Mills."
"11164853","Gather Round"
"11164854","Setup 5 simultaneous camps, with at least one unit gaining benefit from each camp."
"11164855","English Apprentice"
"11164856","Win a 1v1 Custom or Skirmish match against the Intermediate A.I."
"11164857","Keep Them Busy"
"11164858","Produce 20 units from Keeps."
"11164859","Raise The Alarm"
"11164860","Defeat 50 enemies with units affected by the Network of Castles."
"11164861","Hail of Arrows"
"11164862","Defeat 20 enemies with Longbowmen affected by the Arrow Volley upgrade."
"11164863","Test of Strength III"
"11164864","Win a 1v1 Custom or Skirmish match against the Hard A.I."
"11164865","Reap What You Sow"
"11164866","Accrue 3000 Gold from Farm Enclosures."
"11164867","For the Wyn"
"11164868","Produce 5 Wynguard Armies from the Wynguard Palace."
"11164869","From the Skies"
"11164870","Destroy 20 enemy units with Trebuchets affected by the Shattering Projectiles technology."
"11164871","Test of Strength IV"
"11164872","Win a 1v1 Custom or Skirmish match against the Hardest A.I."
"11164876","Silk Road"
"11164877","The types of resources you earn from each Trader is improved based on your total number of active Traders.\r\n\r\n3+ Traders: +10% food.\r\n5+ Traders: +10% food, +10% wood.\r\n7+ Traders: +10% food, +10% wood, +10% gold."
"11164878","PLAYER"
"11164879","TEAM"
"11164880","TRIBUTE"
"11164881","Town Center"
"11164882","+%1FOOD:.0%%% food"
"11164883","+%1FOOD:.0%%% food, +%2WOOD:.0%%% wood"
"11164884","+%1FOOD:.0%%% food, +%2WOOD:.0%%% wood, +%3GOLD:.0%%% gold"
"11164885","+%1FOOD:.0%%% Food, +%2WOOD:.0%%% Wood, +%3GOLD:.0%%% Gold, +%4STONE:.0%%% Stone"
"11164886","Upgrade Knights or Lancers to Elite Knights or Lancers."
"11164887","Unit Technology 1/1"
"11164888","Unit Technology 1/3"
"11164889","Unit Technology 2/3"
"11164890","Unit Technology 3/3"
"11164891","Unit Technology 1/2"
"11164892","Unit Technology 2/2"
"11164893","Upgrade Early Horse Archers to Horse Archers."
"11164894","Unit Technology 1/1"
"11164895","Unit Technology 1/1"
"11164896","Unit Technology 1/3"
"11164897","Unit Technology 2/3"
"11164898","Unit Technology 3/3"
"11164899","Unit Technology 1/2"
"11164900","Unit Technology 2/2"
"11164902","Ranged armor increased by +5."
"11164903","Pavise"
"11164924","Capital Tier II - Activated"
"11164925","Capital Tier II - Deactivated"
"11164928","Pavise Steady Aim"
"11164930","Unlock Technology"
"11164931","Research all Crossbowman unit technologies in the Archery Range."
"11164932","Elite Crossbowmen"
"11164933","Fully upgrade your Crossbowmen to Elite Crossbowmen in a match."
"11164935","Food Collector"
"11164936","Gather Food from Berry Bushes or from hunting wild animals – such as Sheep, Deer, or Boar. Food can also be gathered from the sea, either by Fishing Ships or Villagers fishing from the shoreline."
"11164937","Complete a match in Skirmish, Multiplayer or Campaign."
"11164938","Complete Any"
"11164939","Win or lose – play to the end of your match."
"11164940","Win a game in any match type."
"11164941","Win Any"
"11164942","Win in Standard, Ranked, Skirmish or Custom matches."
"11164943","Win a match as the English."
"11164944","English Victory"
"11164945","Win in Standard, Ranked, Skirmish or Custom matches."
"11164946","Win in 2 vs 2 Quick Match."
"11164947","Victory: Team 2v2"
"11164948","Win a team game in Quick Match."
"11164949","Achieve a Landmarks Victory."
"11164950","Victory: Landmarks"
"11164951","Destroy your enemies' Landmarks and Town Centers to achieve a Landmarks Victory."
"11164952","Idle Villager"
"11164953","Idle Military"
"11164954","Find and Cycle Units & Buildings"
"11164955","Cycle Through (Subselect) Selected Units"
"11164956","Focus on selected unit(s)"
"11164959","Improved Mill"
"11164960","Villager gathers Wood 10% faster."
"11164961","Villager gathers Food 10% faster."
"11164962","Villager gathers Stone/Gold 10% faster."
"11164963","Deploy Pavise"
"11164964","Orders the Arbalétrier to deploy their defensive pavise."
"11164967","Food for %1PLAYER_NAME%"
"11164968","Wood for %1PLAYER_NAME%"
"11164969","Gold for %1PLAYER_NAME%"
"11164970","Stone for %1PLAYER_NAME%"
"11164971","Left click to increase. Right click to decrease."
"11164972","Tribute"
"11164974","Effective at taking out high value targets at long range. Fires after quickly setting up.\r\n+ Long range\r\n+ Bonus damage vs siege engines\r\n- Trivial damage vs. buildings"
"11164975","Fires multiple projectiles dealing damage in an area. Can switch to an incendiary attack.\r\n+ Effective against massed units\r\n- Must be set up to fire"
"11164976","Powerful and accurate siege engine effective at destroying all buildings and walls over a great distance.\r\n+ Extremely long range\r\n+ High damage\r\n- Must be set up to fire"
"11164977","Five-barreled gunpowder weapon effective against massed units. Deals little damage to buildings.\r\n+ Can hit multiple targets in a single volley\r\n- Short range\r\n- Low ranged armor"
"11164978","Long-range cannon made for destroying siege engines. Fires after quickly setting up.\r\n+ Bonus damage vs. siege engines\r\n- Low damage vs. buildings"
"11164979","Nearby Villagers gather Wood 10% faster."
"11164980","Nearby Villagers gather Stone/Gold 50% faster."
"11164981","Nearby Villagers gather Food 10% faster."
"11164982","Garrison Scholars in Mosques or Madrasas to improve research speed."
"11164983","Improved Lumber Camp"
"11164984","Improved Mining Camp"
"11165003","Local Market Stalls"
"11165004","Market generates %1% Gold every %2% seconds so long as it has an active Trader."
"11165007","Buildings that are not on fire self-repair over time."
"11165009","Furious Charge"
"11165010","The Landsknecht staggers enemies on a successful charge."
"11165011","Inspired"
"11165015","Villager construction speed increased by 15%."
"11165016","Requirement: Not eliminated"
"11165017","Requirement: Not hostile"
"11165018","Requirement: Not Mongol"
"11165019","Requirement: Advance to Age II and a Market"
"11165020","Requirement: Market"
"11165021","District Bonus"
"11165022","Production Technology"
"11165023","Food Gathering Technology 1/3"
"11165024","Food Gathering Technology 2/3"
"11165025","Food Gathering Technology 3/3"
"11165026","Mining Technology 1/3"
"11165027","Mining Technology 2/3"
"11165028","Mining Technology 3/3"
"11165029","Stone Gathering Technology 1/3"
"11165030","Stone Gathering Technology 2/3"
"11165031","Stone Gathering Technology 3/3"
"11165032","Dead Bamboo Tree"
"11165036","He would take the towns back… by force."
"11165037","The Normans captured the town of Middlethorpe, establishing their presence in the north."
"11165038","With reinforcements to his army soon arriving, William would need more resources to supply them."
